property_type,society,sector,price,price_per_sqft,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,store room,pooja room,others,furnishing_type,luxury_score
flat,dlf the belaire,sector 54,7.0,23333.0,4,6,3+,12.0,Moderately Old,2714.285714285714,1,0,1,1,0,2,117
flat,vipul lavanya,sector 81,1.28,7175.0,3,3,3,1.0,Moderately Old,1982.2222222222222,1,0,0,1,0,2,49
flat,emaar gurgaon greens,sector 102,1.45,14174.0,3,3,3,10.0,Relatively New,1314.5285714285715,1,0,0,0,0,0,183
house,independent,sector 9,0.6,10753.0,3,3,1,2.0,Relatively New,558.0,0,0,0,0,0,0,0
flat,m3m soulitude,sector 89,1.14,8000.0,3,3,2,2.0,Under Construction,1581.111111111111,0,1,0,0,0,0,86
flat,bestech park view spa next,sector 67,2.85,12128.0,4,4,3+,5.0,Moderately Old,2126.190476190476,1,0,0,1,0,2,167
flat,ashiana anmol,sohna road,0.99,8216.0,2,2,2,6.0,Under Construction,1045.1190476190477,0,0,0,0,0,0,49
flat,godrej,sector 79,2.0,8475.0,3,4,3+,9.0,Relatively New,1963.0,1,0,0,0,0,0,117
flat,signature global orchard avenue,sector 93,0.4,5479.0,2,2,0,0.0,Relatively New,730.0,0,0,0,0,0,0,0
flat,ss the coralwood,sector 84,1.05,6774.0,3,3,3,6.0,Relatively New,1610.0,0,0,0,0,1,0,147
house,not applicable,sector 4,0.75,11719.0,2,4,3,2.0,Moderately Old,640.0,0,0,0,0,0,0,0
flat,adani brahma samsara vilasa,sector 63,3.35,16470.0,3,3,3+,3.0,New Property,2034.0,0,0,0,0,0,2,25
flat,ild greens,sector 37c,0.95,9223.0,2,2,3+,11.0,Relatively New,1178.4126984126983,0,0,1,1,0,2,137
flat,ss the leaf,sector 85,1.83,7609.0,3,4,3,9.0,Relatively New,1925.0,0,0,0,0,0,0,49
flat,imperia the esfera,sector 37c,0.99,5455.0,3,5,3+,5.0,Relatively New,1400.0,1,0,0,0,0,0,49
flat,dlf new town heights,sector 90,1.8,6601.0,4,4,3+,23.0,Moderately Old,2467.285714285714,0,0,0,0,0,0,60
flat,vipul belmonte,sector 53,6.0,24490.0,3,4,3+,6.0,Moderately Old,2216.6666666666665,1,0,0,0,1,2,26
flat,pareena mi casa,sector 68,1.85,9311.0,3,3,3+,13.0,Under Construction,1797.7619047619046,0,0,0,0,0,0,72
flat,godrej oasis,sector 88a,1.5,8108.0,3,3,3+,11.0,New Property,1673.8095238095236,0,0,0,0,0,0,48
flat,shree vardhman victoria,sector 70,1.65,8462.0,3,5,3,6.0,Relatively New,1527.142857142857,1,0,0,1,0,0,185
house,independent,sector 50,12.5,40611.0,6,5,3,4.0,Moderately Old,3078.0,1,1,0,1,0,2,23
flat,la vida by tata housing,sector 113,2.78,10335.0,3,4,3+,5.0,Relatively New,2350.0,1,0,0,0,0,0,192
flat,emaar gurgaon greens,sector 102,1.6,9697.0,3,3,3,8.0,Relatively New,1314.5285714285715,0,0,0,0,0,0,55
flat,emaar mgf palm hills,sector 77,1.09,5383.0,3,4,3+,5.0,Relatively New,1832.1428571428569,1,0,0,0,1,2,185
flat,unitech harmony,sector 50,2.6,9591.0,3,4,2,15.0,Relatively New,2700.0,1,0,0,0,1,2,192
flat,hcbs sports ville,sohna road,0.22,3143.0,1,1,1,1.0,New Property,777.7777777777777,0,0,0,0,0,0,104
flat,dlf regal gardens,sector 90,1.2,6838.0,3,3,3+,15.0,Relatively New,1571.706349206349,0,0,0,0,0,0,127
flat,ramprastha skyz,sector 37d,1.1,6377.0,3,3,3+,7.0,Under Construction,1560.7142857142856,0,0,0,0,0,0,127
flat,supertech hues,sector 68,0.82,6949.0,2,2,3+,21.0,Under Construction,1067.6190476190475,0,0,0,0,1,0,81
flat,unitech greenwood city,sector 45,2.4,12346.0,3,3,2,1.0,New Property,195.42857142857142,1,0,0,0,0,2,19
flat,ambience lagoon,sector 24,5.8,12500.0,3,4,3+,9.0,Old Property,3700.0,1,1,0,1,1,1,68
flat,ansal heights,sector 92,0.72,4500.0,3,3,3,9.0,Relatively New,1700.0,1,0,0,0,0,0,49
flat,eldeco accolade,sohna road,1.35,6136.0,3,3,3,2.0,New Property,2444.4444444444443,1,0,0,0,0,0,81
house,independent,sector 17b,8.5,18814.0,4,4,2,2.0,Old Property,4518.0,1,1,0,1,0,2,29
house,emaar mgf marbella,sector 66,9.0,21251.0,4,4,3+,2.0,Relatively New,5200.0,1,0,1,1,0,2,132
flat,unitech the residences,sector 33,1.35,8738.0,3,4,2,8.0,Moderately Old,1397.8571428571427,1,0,0,0,0,0,49
flat,emaar mgf the palm drive,sector 66,3.5,16471.0,3,4,3,6.0,Relatively New,2150.0,1,0,0,0,0,0,77
flat,capital residences 360,sector 70a,1.18,8138.0,2,2,3,7.0,New Property,1400.0,0,0,0,1,0,0,149
flat,smart world gems,sector 89,0.86,7797.0,2,3,3,4.0,Under Construction,997.9523809523808,0,0,0,0,0,0,38
flat,raheja navodaya,sector 92,0.85,5407.0,3,3,0,0.0,Relatively New,1422.2857142857142,0,0,0,0,0,0,97
flat,tata gurgaon gateway,sector 113,2.45,10788.0,3,3,3,8.0,Relatively New,2013.0952380952378,0,0,0,0,0,0,119
house,independent,sector 23,1.2,6231.0,3,2,2,3.0,New Property,1500.0,0,0,0,0,0,2,79
flat,hcbs sports ville,sohna road,0.24,7407.0,1,1,2,1.0,New Property,360.0,0,0,0,0,0,0,77
flat,conscient heritage max,sector 102,2.2,10237.0,3,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,2,54
flat,bptp terra,sector 37d,1.17,8298.0,2,2,2,0.0,Relatively New,1275.7142857142856,0,0,0,0,0,0,116
flat,experion the heartsong,sector 108,1.3,8344.0,3,3,3+,7.0,Relatively New,1660.8412698412699,0,1,0,0,0,0,159
flat,green court,sector 90,0.47,6812.0,2,2,1,0.0,New Property,766.6666666666666,0,0,0,0,0,0,49
flat,bestech altura,sector 79,2.55,9533.0,4,5,2,4.0,New Property,2675.0,1,0,0,0,0,0,44
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.0,4,4,3,3.0,Relatively New,1975.0,1,1,0,0,0,2,131
flat,ansals highland park,dwarka expressway,1.2,6186.0,3,3,3+,4.0,Under Construction,1940.0,1,0,0,0,0,0,0
flat,godrej oasis,sector 88a,1.19,10162.0,2,2,3,15.0,Relatively New,1387.031746031746,0,1,0,1,0,2,192
flat,m3m woodshire,sector 107,0.8,5857.0,2,2,3+,7.0,Relatively New,1235.9047619047617,0,0,0,0,0,2,183
flat,dlf new town heights,sector 90,1.54,6514.0,4,4,3+,12.0,Moderately Old,2200.0,1,0,0,1,0,2,120
flat,dlf the arbour,sector 63,7.52,18999.0,4,4,3,15.0,New Property,3956.0,0,0,0,0,0,0,52
flat,signature global superbia,sector 95,0.4,6723.0,2,2,3,2.0,Under Construction,660.5446633333332,0,0,0,0,0,0,0
flat,paras dews,sector 106,1.34,9551.0,4,5,3+,7.0,Relatively New,1535.0,1,0,0,0,0,0,49
flat,pareena mi casa,sector 68,1.1,9016.0,2,2,3,13.0,New Property,1243.7698412698412,0,0,0,0,0,0,124
flat,bestech park view grand spa,sector 81,4.2,10000.0,4,4,3+,25.0,Relatively New,3511.111111111111,1,0,0,0,0,2,99
house,independent,sector 57,6.25,23496.0,9,9,3+,3.0,New Property,2660.0,1,0,0,0,0,2,70
flat,emaar mgf palm studios,sector 66,1.45,14796.0,2,2,3,3.0,Relatively New,1081.873015873016,0,0,0,0,0,0,101
flat,ashiana anmol,sohna road,0.88,11125.0,2,2,2,13.0,Relatively New,1016.2301587301587,0,0,0,0,0,1,145
flat,central park flower valley aqua front towers,sector 33,1.7,9503.0,3,3,3,12.0,Under Construction,1618.6190476190475,0,0,0,0,0,0,33
flat,raheja maheshwara,sohna road,0.48,4368.0,2,2,2,11.0,Under Construction,994.3333333333333,0,0,0,0,0,0,54
flat,godrej summit,sector 104,0.85,5878.0,2,2,3+,10.0,Relatively New,1269.0,0,1,0,0,0,0,88
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,8.0,Moderately Old,1610.4761904761904,0,0,0,0,0,0,101
flat,signature global park,sohna road,0.79,7308.0,3,2,3+,4.0,Under Construction,978.0476190476189,0,0,0,0,0,0,118
flat,sobha city,sector 108,3.35,13267.0,3,4,2,19.0,New Property,2525.0,0,0,0,0,0,0,111
flat,indiabulls enigma,sector 110,3.4,10000.0,4,5,3,10.0,Relatively New,3000.0,1,0,0,0,0,0,170
flat,m3m golfestate,sector 65,5.3,24212.0,3,3,3,38.0,Moderately Old,2505.396825396825,1,0,0,0,0,1,49
flat,ss the leaf,sector 85,1.98,8257.0,3,4,3,12.0,Relatively New,2399.0,0,0,1,0,0,0,192
flat,shree vardhman flora,sector 90,0.86,6255.0,3,4,3,0.0,Relatively New,1525.0,1,0,0,0,0,2,93
flat,dlf 76,sector 76,4.0,11429.0,4,4,2,4.0,Under Construction,3888.8888888888887,1,1,0,0,0,2,119
flat,paras dews,sector 106,2.1,8917.0,4,6,3+,6.0,Relatively New,2130.7142857142853,1,0,0,0,1,0,69
flat,pareena mi casa,sector 68,1.1,8835.0,2,2,3,11.0,New Property,1126.4285714285713,0,0,0,0,0,0,104
house,independent,sector 4,1.9,8444.0,4,3,2,2.0,Moderately Old,211.11111111111111,0,0,1,1,0,2,54
flat,mvn athens,sohna road,0.25,5187.0,2,2,1,3.0,Relatively New,535.2050277777778,0,0,0,0,0,0,51
flat,ats triumph,sector 104,2.78,8825.0,4,4,3+,11.0,Relatively New,2849.9999999999995,1,0,0,0,0,0,119
flat,godrej summit,sector 104,1.75,7530.0,4,5,3+,1.0,New Property,2582.222222222222,1,0,0,0,0,0,69
flat,bestech park view spa next,sector 67,2.32,11990.0,3,4,3+,14.0,Moderately Old,1764.2460317460318,1,0,0,0,0,2,68
flat,ss the leaf,sector 85,1.09,6663.0,2,2,3,5.0,Relatively New,1475.0,0,0,0,0,0,0,49
house,vatika india next,sector 82,6.8,20988.0,4,4,3+,3.0,Relatively New,3240.0,1,0,0,0,0,1,128
flat,m3m soulitude,sector 89,1.28,8828.0,3,3,2,4.0,Under Construction,1611.111111111111,0,1,0,0,0,0,123
flat,godrej summit premia towers,sector 104,0.9,7149.0,2,2,0,16.0,Relatively New,1259.0,0,0,0,0,0,0,0
house,shri shyam residency,sector 104,0.62,12400.0,3,3,1,2.0,Moderately Old,900.0,0,0,0,0,1,1,8
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,Relatively New,2166.6666666666665,1,0,0,0,0,0,192
flat,aipl the peaceful homes,sector 70a,2.55,11860.0,3,3,3,20.0,New Property,2000.0,1,0,0,1,1,2,168
flat,ats triumph,sector 104,1.73,7555.0,3,4,3+,15.0,Relatively New,2071.904761904762,1,0,0,0,0,0,168
house,independent,sector 45,10.0,30864.0,6,6,3+,4.0,Moderately Old,3240.0,1,1,1,1,0,2,88
flat,godrej nature plus,sector 33,1.35,8671.0,3,2,3+,17.0,New Property,1408.7142857142856,0,0,0,0,0,0,47
flat,dlf regal gardens,sector 90,1.78,8036.0,4,4,3+,8.0,Relatively New,2000.0,0,0,0,0,0,0,135
flat,dlf new town heights,sector 90,1.9,5684.0,4,4,3+,7.0,Relatively New,2467.285714285714,1,0,0,1,0,0,97
flat,antriksh heights,sector 84,0.84,4870.0,3,3,3+,8.0,New Property,1560.7142857142856,0,0,0,1,0,0,69
house,aindependentt raj estates,sector 63a,8.5,27139.0,6,6,3+,3.0,Under Construction,3132.0,0,0,1,1,0,0,29
house,ninex city,sector 76,1.75,6250.0,4,4,0,14.0,New Property,3111.111111111111,0,0,0,0,0,0,0
flat,puri emerald bay,sector 104,1.59,10905.0,2,2,2,12.0,Relatively New,1402.3809523809523,0,0,0,0,0,0,130
flat,godrej summit,sector 104,0.98,5950.0,3,3,3,12.0,Relatively New,1490.142857142857,0,0,0,0,1,0,88
flat,sare green parc phase 3,sector 92,1.1,6875.0,4,3,2,12.0,New Property,1777.7777777777778,0,0,0,0,0,0,15
flat,orris aster court,sector 85,0.67,5826.0,2,2,2,5.0,Relatively New,1250.0,0,0,0,0,1,2,192
house,independent,sector 4,5.0,10101.0,3,3,2,1.0,Old Property,4950.0,0,0,0,0,0,0,22
flat,shreeram apartment ii,sector 4,0.21,4667.0,1,1,1,2.0,Relatively New,500.0,0,0,0,0,0,0,7
flat,ansal height 86,sector 86,0.8,5882.0,2,2,0,1.0,Relatively New,1360.0,0,0,0,0,0,0,0
flat,ramsons kshitij,sector 95,0.28,3651.0,2,2,2,5.0,New Property,693.9523809523808,0,0,0,0,1,0,0
flat,smart world orchard,sector 61,1.47,12250.0,2,2,2,2.0,Under Construction,1333.3333333333333,0,1,0,0,0,0,93
flat,experion the heartsong,sector 108,0.93,6078.0,2,3,3,10.0,Relatively New,1160.8095238095236,0,0,0,0,0,0,90
flat,ss almeria,sector 84,1.5,7500.0,3,3,3,2.0,New Property,1849.2063492063492,1,0,0,0,0,0,117
house,independent,sector 7,3.85,14650.0,4,4,3,3.0,Old Property,2628.0,0,0,0,0,0,0,27
flat,la vida by tata housing,sector 113,1.35,13990.0,2,2,3,10.0,New Property,1090.0,0,0,0,0,0,0,192
flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,19.0,New Property,4840.47619047619,1,1,1,1,0,2,178
flat,umang winter hills,sector 77,0.99,7857.0,2,2,2,1.0,Relatively New,1125.5555555555557,0,0,0,0,0,0,106
flat,chd avenue,sector 71,1.1,6104.0,3,4,3,3.0,Moderately Old,1630.3809523809523,1,0,0,0,0,0,26
flat,puri emerald bay,sector 104,1.58,9117.0,2,3,3,11.0,Relatively New,1538.0952380952378,1,0,0,0,0,0,110
flat,bestech park view ananda,sector 81,1.15,6928.0,3,2,3+,12.0,Relatively New,1352.063492063492,0,0,0,0,0,0,110
flat,dlf regal gardens,sector 90,1.3,7151.0,3,3,3+,7.0,Relatively New,1700.0,0,0,0,0,0,0,159
flat,paras dews,sector 106,1.05,8537.0,3,4,3+,10.0,Relatively New,1345.0,1,0,0,0,0,0,192
house,nul,sector 25,15.0,23438.0,5,5,3,2.0,Moderately Old,6400.0,1,1,0,1,0,2,130
flat,gls arawali homes,sohna road,0.28,5983.0,2,2,2,3.0,Relatively New,520.0,0,0,0,0,0,0,42
house,independent,sector 55,5.0,44444.0,2,9,3+,5.0,New Property,1125.0,0,0,0,0,1,2,44
flat,emaar gurgaon greens,sector 102,1.55,9394.0,3,4,3,7.0,Relatively New,1314.5285714285715,1,0,0,0,0,2,170
house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7,7,3+,3.0,Moderately Old,2034.0,1,1,1,0,0,0,63
flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,0,0,0,63
flat,wings apartment,sector 9,1.2,6667.0,4,3,2,4.0,Moderately Old,2000.0,0,0,0,0,0,2,23
flat,pareena coban residences,sector 99a,1.13,5658.0,3,5,3,5.0,Relatively New,1790.0,1,0,0,0,1,0,49
flat,dlf express greens,manesar,1.5,6359.0,4,5,3+,10.0,New Property,2134.333333333333,1,0,0,0,0,0,41
flat,godrej,sector 79,1.12,7147.0,2,2,3,6.0,Relatively New,1325.0,0,1,0,0,0,0,49
flat,experion windchants,sector 112,4.25,11294.0,3,5,2,15.0,Relatively New,3000.0,1,0,0,1,0,0,81
flat,mapsko royale ville,sector 82,1.12,6257.0,3,3,2,12.0,Relatively New,1587.5396825396824,0,0,0,1,0,0,49
flat,m3m heights,sector 65,2.1,16653.0,2,2,3,8.0,New Property,1014.8968253968253,0,0,0,0,0,0,40
flat,dlf park place,sector 54,4.86,25920.0,3,4,3+,7.0,Relatively New,1875.0,1,0,0,0,0,2,49
flat,ats kocoon,sector 109,2.95,10351.0,4,4,3+,7.0,Relatively New,3150.0,1,0,1,0,0,2,167
flat,residency grand,sector 52,5.0,7692.0,5,7,3+,1.0,Moderately Old,5777.777777777777,1,0,0,1,0,0,86
flat,signature global city 37d ph 2,sector 37d,1.35,9375.0,3,3,3+,3.0,Under Construction,1600.0,0,0,0,1,0,0,60
flat,sidhartha ncr greens,sector 95,0.96,6202.0,3,3,3,8.0,New Property,1720.0,0,0,1,1,0,0,8
flat,dlf regal gardens,sector 90,1.29,9021.0,3,3,3,7.0,Relatively New,1540.0,0,1,0,0,0,0,192
flat,dlf regal gardens,sector 90,1.15,6326.0,3,3,3+,18.0,Relatively New,1644.8571428571427,0,0,0,1,0,2,148
flat,sidhartha ncr one,sector 95,0.57,4179.0,2,2,2,10.0,New Property,1364.0,0,0,0,0,0,0,0
flat,ramsons kshitij,sector 95,0.17,544.0,1,1,1,12.0,Relatively New,3568.8888888888887,0,0,0,0,0,0,56
flat,dlf carlton estate,sector 43,2.1,15419.0,3,3,1,2.0,Old Property,1232.2857142857142,0,0,1,0,0,2,97
flat,sobha city,sector 108,3.95,16859.0,3,4,2,15.0,Relatively New,2343.0,1,0,0,0,0,0,49
flat,la vida by tata housing,sector 113,2.35,10600.0,3,3,3,11.0,New Property,2210.0,1,0,0,0,0,0,192
flat,breez global heights,sohna road,0.25,7003.0,1,1,1,1.0,Relatively New,385.6190476190476,0,0,0,0,0,0,66
house,independent,sector 43,9.85,29642.0,5,5,2,3.0,Old Property,3323.0,1,1,0,1,0,0,21
flat,conscient heritage max,sector 102,1.7,11333.0,3,4,3+,8.0,Relatively New,1700.0,1,0,0,1,0,2,192
flat,conscient heritage max,sector 102,1.82,9372.0,3,4,3+,15.0,Moderately Old,1757.0476190476188,1,0,0,0,0,0,134
flat,la vida by tata housing,sector 113,3.05,15561.0,3,4,3,3.0,Relatively New,2150.0,1,0,0,0,0,0,192
flat,4s aradhya homes,sector 67a,1.9,8862.0,4,4,3,3.0,New Property,1990.4761904761904,0,0,0,0,0,2,71
flat,gls arawali homes,sohna road,0.27,4600.0,2,2,2,5.0,New Property,521.1428571428571,0,0,0,0,0,0,51
flat,hcbs sports ville,sohna road,0.2,2667.0,2,2,1,4.0,New Property,743.0,0,0,0,0,0,0,15
flat,rof ananda,sector 95,0.38,5901.0,2,2,2,5.0,Relatively New,715.679751111111,0,1,0,0,0,0,92
flat,tulip violet,sector 69,1.55,9823.0,3,3,2,9.0,Relatively New,1427.7142857142856,0,0,0,1,0,2,183
flat,m3m heights,sector 65,2.29,15980.0,2,2,3,8.0,Under Construction,1592.2222222222222,0,1,0,0,0,0,15
flat,signature global synera,sector 81,0.48,8027.0,2,2,1,14.0,Relatively New,547.1904761904761,0,0,0,0,0,2,14
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,11447.0,3,3,3,9.0,New Property,1571.142857142857,0,0,0,0,0,0,118
house,independent,sector 7,0.27,12000.0,2,2,1,2.0,Moderately Old,225.0,0,0,0,0,0,0,12
flat,eldeco accolade,sohna road,0.95,6543.0,2,2,3+,6.0,New Property,1128.5238095238094,0,1,0,0,0,2,64
flat,signature global park,sohna road,0.85,7863.0,3,2,2,4.0,New Property,1080.0,0,0,0,0,0,0,31
flat,suncity heights,sector 54,3.25,14118.0,3,3,3+,0.0,Old Property,2557.777777777778,0,0,0,1,0,2,138
house,ats tourmaline,sector 109,1.87,8698.0,3,4,0,12.0,Relatively New,2150.0,0,0,0,0,0,0,0
flat,godrej nature plus,sector 33,1.3,8349.0,3,2,3+,18.0,New Property,1408.7142857142856,0,0,0,0,0,0,47
flat,sare homes,sector 92,0.8,4695.0,4,4,3,1.0,Moderately Old,1893.3333333333333,0,0,0,0,0,0,95
flat,dlf new town heights,sector 86,1.3,6736.0,3,3,3,12.0,Moderately Old,1746.190476190476,1,0,0,1,0,0,115
flat,bestech park view sanskruti,sector 92,1.5,7812.0,3,3,3,3.0,Relatively New,1737.1428571428569,0,0,0,0,1,0,49
flat,kiran residency,sector 56,1.5,6649.0,3,5,3+,4.0,Moderately Old,2250.0,0,1,0,1,0,2,143
flat,raheja navodaya,sector 92,0.62,4806.0,2,2,2,5.0,New Property,1498.0,0,0,0,0,0,0,0
flat,indiabulls centrum park,sector 103,1.32,7788.0,3,3,3+,6.0,Relatively New,1300.0,0,1,0,0,0,0,49
house,independent,sector 17a,1.52,19869.0,2,2,1,1.0,Old Property,105.0,0,0,0,0,0,0,22
flat,adani m2k oyster grande,sector 102,1.9,14074.0,3,4,3,21.0,Relatively New,1604.5476190476188,1,0,0,0,0,0,69
house,independent,sector 21,0.45,8411.0,3,2,1,1.0,Old Property,594.4444444444445,0,0,0,0,0,0,0
flat,emaar palm gardens,sector 83,1.55,9012.0,3,3,3,4.0,Relatively New,1400.0,1,0,0,0,0,2,192
flat,ss the leaf,sector 85,1.12,6452.0,2,2,3,10.0,Relatively New,1485.0,0,0,0,0,1,0,49
flat,emaar the palm drive,sector 66,3.9,18634.0,3,4,3,2.0,Relatively New,2200.0,0,0,0,0,0,0,0
flat,ild greens,sector 37c,0.75,5245.0,2,2,3+,13.0,Relatively New,1430.0,0,0,0,0,0,0,51
flat,chd avenue,sector 71,0.82,7081.0,2,2,2,6.0,Moderately Old,1085.7142857142856,0,0,0,0,0,0,0
flat,emaar mgf the palm drive,sector 66,2.8,16471.0,3,4,3,8.0,Relatively New,1700.0,1,0,0,0,0,2,126
house,independent,sector 13,1.5,11538.0,2,7,3,4.0,Moderately Old,1300.0,0,0,0,0,0,0,0
flat,shree balaji appartment,sector 33,0.4,5000.0,2,2,2,1.0,Relatively New,723.8095238095237,0,0,0,0,0,1,0
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,17.0,Relatively New,1171.6666666666665,0,0,0,0,0,0,33
flat,vatika gurgaon,sector 83,1.12,6455.0,3,3,2,17.0,Moderately Old,1500.0,0,0,0,0,0,2,120
flat,shapoorji pallonji joyville gurugram,sector 102,1.24,10206.0,2,2,2,10.0,Relatively New,1099.2857142857142,0,0,0,0,0,0,150
flat,indiabulls centrum park,sector 103,1.34,7882.0,3,3,3+,12.0,Relatively New,1724.8015873015872,1,1,1,1,0,2,47
flat,tulip ivory,sector 70,2.0,8333.0,4,5,3+,6.0,Moderately Old,2113.4920634920636,1,0,0,0,0,2,104
house,suncity avenue 76,sector 76,0.75,10067.0,2,2,2,11.0,New Property,745.0,0,0,0,0,0,0,40
house,independent,sector 41,1.65,13750.0,1,1,0,1.0,Moderately Old,1200.0,0,0,0,0,0,0,0
flat,imperia the esfera,sector 37c,0.95,5702.0,2,2,0,17.0,Under Construction,1578.0,1,0,0,0,0,0,74
house,independent,sector 3,0.68,3875.0,5,3,0,1.0,Moderately Old,1755.0,0,0,0,0,0,0,0
flat,tata primanti,sector 72,4.1,13726.0,3,3,3,8.0,Moderately Old,2307.142857142857,1,0,0,0,0,0,47
house,independent,manesar,2.0,14959.0,3,1,0,3.0,Moderately Old,1337.4,0,0,0,0,0,0,16
house,independent,sector 26,20.0,44444.0,5,7,3+,3.0,Relatively New,4500.0,1,0,0,1,0,1,114
house,eros rosewood villas,sector 49,2.5,13514.0,3,3,2,2.0,Moderately Old,1900.0,0,0,1,1,0,0,59
flat,signature signum 95a,sector 95,0.4,7782.0,2,2,2,3.0,New Property,571.1111111111111,0,0,0,0,0,0,44
house,independent,sector 7,1.16,11694.0,2,4,2,3.0,Moderately Old,1102.2222222222222,0,0,0,0,1,0,47
flat,apna enclave,sector 3,0.5,7692.0,2,2,1,1.0,Old Property,722.2222222222222,0,0,0,0,0,2,37
flat,unitech fresco,sector 50,1.88,10479.0,3,3,3+,14.0,Moderately Old,1790.0,0,0,0,0,1,2,192
flat,chintamani,sector 103,1.57,8509.0,3,3,3,1.0,Relatively New,1845.0,0,0,0,0,0,0,0
house,independent,sector 50,11.58,35741.0,5,5,3,2.0,Moderately Old,3240.0,1,0,0,0,0,0,28
flat,ats kocoon,sector 109,2.2,10023.0,3,4,3,8.0,Relatively New,1860.0,1,0,0,0,0,0,174
flat,central park flower valley,sector 33,2.3,12778.0,4,4,3+,5.0,New Property,2000.0,1,0,0,1,0,0,42
flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Moderately Old,1361.6666666666665,0,0,0,0,0,0,81
flat,adani m2k oyster grande,sector 102,1.8,9529.0,3,4,3,17.0,Relatively New,1709.0952380952378,1,0,0,0,0,0,49
flat,emaar mgf emerald floors premier,sector 65,2.8,16970.0,3,3,3+,3.0,Relatively New,1650.0,1,1,0,0,0,2,47
flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,0.0,New Property,1171.6666666666665,0,0,0,0,1,0,83
flat,ats triumph,sector 104,2.65,8413.0,4,4,3+,14.0,Relatively New,2897.2222222222217,1,0,0,0,0,0,21
flat,umang monsoon breeze,sector 78,0.69,5391.0,2,2,2,11.0,Moderately Old,1422.2222222222222,0,0,0,0,0,0,69
flat,godrej nature plus,sector 33,1.15,11558.0,2,2,2,15.0,Under Construction,102.71111111111111,0,0,0,0,0,0,47
flat,tulip orange,sector 70,1.1,8148.0,3,2,2,5.0,Relatively New,1350.0,0,0,0,0,0,0,0
flat,raheja vanya,sector 99a,0.59,3976.0,2,2,3,1.0,Under Construction,1132.8795238095238,0,0,0,0,1,0,105
flat,vipul lavanya,sector 81,0.6,6667.0,2,2,1,0.0,Relatively New,1000.0,0,0,0,0,0,0,49
flat,tata primanti,sector 72,3.4,15561.0,3,4,3+,9.0,Moderately Old,2185.0,1,0,0,0,0,0,47
flat,avl 36 gurgaon,sector 36a,0.65,8953.0,2,2,2,7.0,Relatively New,656.8571428571428,0,0,0,0,0,0,98
flat,antriksh heights,sector 84,0.79,4580.0,3,3,3+,8.0,New Property,1560.7142857142856,0,0,0,0,0,0,33
flat,puri emerald bay,sector 104,2.25,10465.0,3,4,3+,4.0,Relatively New,2302.7777777777774,1,0,0,0,0,2,177
flat,tulip violet,sector 69,1.19,8815.0,2,3,1,0.0,Relatively New,1500.0,0,1,0,0,0,0,192
flat,vatika city,sector 49,1.98,9074.0,3,4,3,9.0,Moderately Old,1750.75,1,0,0,0,0,2,110
house,eros rosewood villas,sector 49,2.75,19841.0,3,3,1,2.0,Old Property,1386.0,0,0,0,0,1,2,98
flat,bestech park view spa next,sector 67,2.35,12145.0,3,4,3+,14.0,Moderately Old,1750.7142857142856,1,0,0,0,0,2,174
flat,avl 36 gurgaon,sector 36a,0.5,8333.0,1,1,1,5.0,Relatively New,600.0,0,0,0,0,0,0,0
flat,huda ashok vihar phase,sector 4,0.43,6615.0,2,2,1,2.0,Relatively New,722.2222222222222,0,0,0,0,0,0,7
flat,m3m merlin,sector 67,3.4,14419.0,3,4,3+,16.0,Relatively New,2133.428571428571,1,0,0,0,0,2,176
flat,parsvnath green ville,sector 48,1.5,8787.0,3,3,3,1.0,Old Property,1600.0,0,0,0,0,0,2,137
flat,paras dews,sector 106,1.15,6053.0,3,4,3,5.0,Relatively New,1305.0,1,1,0,0,0,0,49
flat,ats triumph,sector 104,2.55,13077.0,4,4,3+,21.0,Relatively New,2508.333333333333,1,0,0,0,0,0,159
flat,conscient elevate,sector 59,4.02,17501.0,3,3,1,3.0,Under Construction,2550.0,0,0,0,0,0,0,40
flat,ashiana mulberry,sohna road,0.95,6485.0,2,2,3+,3.0,New Property,1175.97,0,1,0,0,0,0,98
flat,conscient heritage max,sector 102,2.1,9772.0,3,4,3+,10.0,Relatively New,1944.3333333333333,1,1,0,0,0,0,62
flat,orris carnation residency,sector 85,0.9,4532.0,4,4,3,8.0,Moderately Old,1575.0,0,0,0,0,0,2,40
flat,aipl the peaceful homes,sector 70a,2.4,11163.0,3,3,3,11.0,Relatively New,1945.238095238095,1,0,0,0,0,0,117
flat,tata primanti,sector 72,4.1,14099.0,4,5,3+,39.0,New Property,2628.333333333333,1,0,0,0,1,0,112
